source,author,title,description,url,urlToImage,publishedAt,content
"{'id': None, 'name': 'Caschys Blog'}",caschy,Paramount sucht Streaming-Partner,"Paramount Global führt laut CNBC derzeit Gespräche mit anderen Unterhaltungsunternehmen, um seinen Streaming-Dienst Paramount+ mit einer bestehenden Plattform zu fusionieren. Paramount+ läuft wohl eher so mittel, da sucht man also schlagkräftige Partner, um d…",https://stadt-bremerhaven.de/paramount-sucht-streaming-partner/,https://stadt-bremerhaven.de/wp-content/uploads/2020/09/paramount.jpg,2024-07-02T06:30:37Z,"Paramount Global führt laut CNBC derzeit Gespräche mit anderen Unterhaltungsunternehmen, um seinen Streaming-Dienst Paramount+ mit einer bestehenden Plattform zu fusionieren. Paramount+ läuft wohl eh… [+1365 chars]"
"{'id': None, 'name': 'Caschys Blog'}",caschy,Oh oh: ICQ ist nun Geschichte,"Wir konnten im Mai davon berichten, dass ICQ eingestampft wird. Für viele war ICQ sicher der Einstieg in die Messengerwelt. Das Projekt ICQ wurde 1996 von einem israelischen Start-up namens Mirabilis gestartet. ICQ war damit einer der ersten verfügbaren Insta…",https://stadt-bremerhaven.de/oh-oh-icq-ist-nun-geschichte/,https://stadt-bremerhaven.de/wp-content/uploads/2024/06/icq.jpg,2024-06-26T14:30:08Z,"Wir konnten im Mai davon berichten, dass ICQ eingestampft wird. Für viele war ICQ sicher der Einstieg in die Messengerwelt. Das Projekt ICQ wurde 1996 von einem israelischen Start-up namens Mirabilis… [+1257 chars]"
"{'id': 'die-zeit', 'name': 'Die Zeit'}",ZEIT ONLINE: Unternehmen - Anna-Lena Schlitt,Stromnetz: Verkauf von Tennet-Stromnetz an den Bund ist gescheitert,Der niederländische Netzbetreiber Tennet will sein deutsches Stromnetz loswerden. Doch aus der Übernahme durch den Bund wird nichts. Der Haushalt gibt das nicht her.,https://www.zeit.de/wirtschaft/unternehmen/2024-06/stromnetz-betreiber-tennet-bund-uebernahme-gescheitert,https://img.zeit.de/politik/deutschland/2024-06/tennet-strom-bild/wide__1300x731,2024-06-20T10:13:27Z,"Die Verhandlungen über einen Verkauf des Stromnetzes
des niederländischen Betreibers Tennet in
Deutschland an den Bund sind gescheitert. Tennet habe die Gespräche mit der
staatlichen Förderbank Kf… [+3599 chars]"
"{'id': None, 'name': 'Caschys Blog'}",André Westphal,Barclays verkauft den deutschen Privatkundenbereich,"Die britische Großbank Barclays bietet in Deutschland für Privatkunden z. B. Kreditkarten an und ist auch Amazons Partner für Ratenkäufe. Doch jetzt ist bekannt geworden, dass der deutsche Bereich für Privatkunden an die österreichische Bank Bawag verkauft wi…",https://stadt-bremerhaven.de/barclays-verkauft-den-deutschen-privatkundenbereich/,https://stadt-bremerhaven.de/wp-content/uploads/2024/07/Barclays-Logo.jpg,2024-07-05T09:15:30Z,"Die britische Großbank Barclays bietet in Deutschland für Privatkunden z. B. Kreditkarten an und ist auch Amazons Partner für Ratenkäufe. Doch jetzt ist bekannt geworden, dass der deutsche Bereich fü… [+1071 chars]"
"{'id': None, 'name': 'tagesschau.de'}",tagesschau.de,Ungarn sagt Termin mit Außenministerin Baerbock ab,Die ungarische Regierung hat einen Termin von Außenministerin Baerbock in Budapest kurzfristig abgesagt. Angesichts der Moskau-Reise von Ministerpräsident Orban war es zu Spannungen zwischen den Ländern gekommen.,https://www.tagesschau.de/ausland/europa/ungarn-treffen-baerbock-100.html,https://images.tagesschau.de/image/b2d237e6-00dc-43f5-8419-029141b5ba7f/AAABkIS0XOs/AAABjwnlFvA/16x9-1280/ungarn-384.jpg,2024-07-05T21:12:50Z,"Stand: 05.07.2024 23:12 Uhr
Die ungarische Regierung hat einen Termin von Außenministerin Baerbock in Budapest kurzfristig abgesagt. Angesichts der Moskau-Reise von Ministerpräsident Orban war es zu… [+1047 chars]"
"{'id': 'die-zeit', 'name': 'Die Zeit'}",ZEIT ONLINE: News -,Einzelhandel: Karstadt-Filiale in Potsdam macht doch nicht dicht,Hier finden Sie Informationen zu dem Thema „Einzelhandel“. Lesen Sie jetzt „Galeria-Filiale in Potsdam macht doch nicht dicht“.,https://www.zeit.de/news/2024-06/12/galeria-filiale-in-potsdam-macht-doch-nicht-dicht,https://img.zeit.de/news/2024-06/12/galeria-filiale-in-potsdam-macht-doch-nicht-dicht-image-group/wide__1300x731,2024-06-12T16:54:35Z,Die Filiale der Kaufhauskette Galeria Karstadt Kaufhof in Potsdam wird anders als geplant doch nicht Ende August schließen. Das teilte Insolvenzverwalter Stefan Denkhaus der Deutschen Presse-Agentur … [+2514 chars]
"{'id': 'die-zeit', 'name': 'Die Zeit'}",ZEIT ONLINE: News -,"Kampf gegen Lehrermangel: Sachsen-Anhalt hat 6,5 Millionen Euro für Vorgriffsstunden ausgezahlt","Hier finden Sie Informationen zu dem Thema „Kampf gegen Lehrermangel“. Lesen Sie jetzt „6,5 Millionen Euro für Vorgriffsstunden ausgezahlt“.",https://www.zeit.de/news/2024-06/15/sachsen-anhalt-hat-6-5-millionen-euro-fuer-vorgriffsstunden-ausgezahlt,https://img.zeit.de/news/2024-06/15/sachsen-anhalt-hat-6-5-millionen-euro-fuer-vorgriffsstunden-ausgezahlt-image-group/wide__1300x731,2024-06-15T10:02:07Z,"Damit weniger Unterricht ausfällt, stehen Lehrer in Sachsen-Anhalt eine Stunde pro Woche länger vor der Klasse - seit Anfang des Schuljahres hat das Land dafür etwa 6,5 Millionen Euro ausgegeben. Bis… [+3094 chars]"
"{'id': None, 'name': 'tagesschau.de'}",tagesschau.de,Insolventer Reisekonzern FTI storniert weitere 175.000 Pauschalreisen,"Der Reisekonzern FTI Touristik hat jetzt auch alle ab dem 6. Juli gebuchten Reisen storniert. Kunden, die Pauschalreisen gebucht haben, erhalten ihr Geld über einen Sicherungsfonds zurück - gebuchte Einzelleistungen fallen nicht darunter.",https://www.tagesschau.de/wirtschaft/unternehmen/fti-reisen-storniert-100.html,https://images.tagesschau.de/image/4de491e1-0a37-450b-a2fa-d9c2f0b31474/AAABj-wNk6Q/AAABjwnlFvA/16x9-1280/fti-102.jpg,2024-06-14T17:48:53Z,"Stand: 14.06.2024 19:48 Uhr
Der Reisekonzern FTI Touristik hat jetzt auch alle ab dem 6. Juli gebuchten Reisen storniert. Kunden, die Pauschalreisen gebucht haben, erhalten ihr Geld über einen Siche… [+2054 chars]"
"{'id': None, 'name': 'Caschys Blog'}",caschy,LG übernimmt die Smart-Home-Plattform Athom,"Das sind durchaus überraschende Neuigkeiten. LG hat sich bei Athom eingekauft. Hierbei handelt es sich um ein Unternehmen aus den Niederlanden, welches auch die Smart-Home-Zentrale Homey herstellt. 80 % hat man sofort übernommen. Die Vereinbarung umfasst Plän…",https://stadt-bremerhaven.de/lg-uebernimmt-die-smart-home-plattform-athom/,https://stadt-bremerhaven.de/wp-content/uploads/2022/03/LG-Logo.png,2024-07-03T05:30:24Z,"Das sind durchaus überraschende Neuigkeiten. LG hat sich bei Athom eingekauft. Hierbei handelt es sich um ein Unternehmen aus den Niederlanden, welches auch die Smart-Home-Zentrale Homey herstellt. 8… [+2091 chars]"
"{'id': None, 'name': '[Removed]'}",,[Removed],[Removed],https://removed.com,,1970-01-01T00:00:00Z,[Removed]
"{'id': None, 'name': 'ComputerBase'}",Nicolas La Rocco,"Arm vs. Qualcomm: Rechtsstreit schwelt, bedroht Copilot+ PCs aber (noch) nicht","Seit knapp zwei Jahren schwelt ein Rechtsstreit zwischen Arm und Qualcomm, der sich mit der Übernahme von Nuvia durch Qualcomm und das Lizenzgeschäft mit Arm beschäftigt. Arm verlangt eine neue Lizenz von Qualcomm, das sich wiederum abgesichert sieht. Der Rec…",https://www.computerbase.de/2024-06/arm-vs-qualcomm-rechtsstreit-schwelt-bedroht-copilot-plus-pcs-aber-noch-nicht/,https://pics.computerbase.de/1/1/2/8/6/3-512f09996e4733ab/article-1280x720.8384afdc.jpg,2024-06-12T11:07:00Z,"Seit knapp zwei Jahren schwelt ein Rechtsstreit zwischen Arm und Qualcomm, der sich mit der Übernahme von Nuvia durch Qualcomm und das Lizenzgeschäft mit Arm beschäftigt. Arm verlangt eine neue Lizen… [+3397 chars]"
"{'id': None, 'name': '[Removed]'}",,[Removed],[Removed],https://removed.com,,1970-01-01T00:00:00Z,[Removed]
"{'id': None, 'name': '[Removed]'}",,[Removed],[Removed],https://removed.com,,1970-01-01T00:00:00Z,[Removed]
"{'id': None, 'name': 'heise online'}",Falk Steiner,Missing Link: Wie skurrile Marktplätze immer noch überleben,Shoppingplattformen gibt es im Internet zuhauf. Einige davon sind nicht für jeden – vielleicht auch besser so.,https://www.heise.de/news/Missing-Link-Wie-skurrile-Marktplaetze-immer-noch-ueberleben-9774374.html,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/4/6/1/9/7/1/3/Asphaltfraese-be25d5198addefd2.png,2024-06-23T06:15:00Z,"Inhaltsverzeichnis
Wenn es eine Weisheit gibt, die den Autor seit Mitte der 1990er im Internet begleitet, ist es folgende: Eine der schönsten Sachen ist es, dort zu landen, wohin man gar nicht wollt… [+5230 chars]"
"{'id': None, 'name': 'heise online'}",Achim Born,IT-Dienstleister weiter auf Wachstumskurs,"Die starke Nachfrage rund um die Digitalisierung ließ die Einnahmen von IT-Dienstleistern 2023 um durchschnittlich 9,7 Prozent steigen.",https://www.heise.de/news/IT-Dienstleister-weiter-auf-Wachstumskurs-9755957.html,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/4/6/1/0/0/5/1/wachstum-62abb3a712b15622.png,2024-06-10T13:41:00Z,Starkes Wachstum bei IT-Dienstleistern: Die schwache Konjunktur und die weltweiten Krisenherde wirkten sich auf ihre hiesigen Geschäfte 2023 allenfalls minimal aus. Ihre Umsätze stiegen im vergangene… [+5715 chars]
"{'id': None, 'name': 'heise online'}",The Decoder,"KI-Update kompakt: EU-Kommission, Microsoft, OpenAI, Instagram","Das ""KI-Update"" liefert werktäglich eine Zusammenfassung der wichtigsten KI-Entwicklungen.",https://www.heise.de/news/KI-Update-kompakt-EU-Kommission-Microsoft-OpenAI-Instagram-9785059.html,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/4/6/2/5/3/2/2/KIupdate_Titel_122023-4cd1ddee68e292c6.png,2024-07-01T13:00:00Z,"Inhaltsverzeichnis
Die Europäische Kommission untersucht mögliche Wettbewerbsverstöße durch die Zusammenarbeit von Microsoft und OpenAI sowie Google und Samsung. Laut Wettbewerbskommissarin Margreth… [+5448 chars]"
"{'id': None, 'name': 'heise online'}",Mark Mantel,ARM will Verkauf aller neuen PCs mit Windows on ARM stoppen,Es wirkt gerade zu abstrus: ARM könnte erstmals bei PCs relevant werden. Die Firma selbst torpediert das Unterfangen jedoch.,https://www.heise.de/news/ARM-will-Verkauf-aller-neuen-PCs-mit-Windows-on-ARM-stoppen-9758354.html,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/4/6/1/1/3/2/0/IMG_5461-e969541a7e74ba49-4151a6b817606587.webp,2024-06-11T14:36:00Z,"Inhaltsverzeichnis
ARM und Qualcomm haben ihren Lizenzstreit nach beinahe zwei Jahren immer noch nicht beigelegt. Die Fronten sind dermaßen verhärtet, dass Qualcomm kürzlich eine Gegenklage gegen AR… [+4584 chars]"
"{'id': None, 'name': 'heise online'}",Hendrik Ebbers,"Kommentar zu Oracles Lizenzen: Ein Angebot, das Sie nicht ablehnen können","Oracles fragwürdiger Mittel, Lizenzen für ihre OpenJDK-Distribution einzutreiben, gefährden im schlimmsten Fall Java, meinen Hendrik Ebbers und Falk Sippach.",https://www.heise.de/blog/Kommentar-zu-Oracles-Lizenzen-Ein-Angebot-das-Sie-nicht-ablehnen-koennen-9781727.html?wt_mc=rss.red.ho.ho.atom.beitrag.beitrag,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/4/6/2/3/5/7/6/oracle-kommentar-hell-a148783fed36fd34.png,2024-06-28T10:04:00Z,"Inhaltsverzeichnis
Sicherlich ist es für viele nichts Neues, dass Oracles Lizenzpolitik nicht gerade nutzerorientiert ist. House of Brick ist ein international tätiger Dienstleister, der Firmen bezü… [+6591 chars]"
"{'id': None, 'name': 'Faz.net'}",dpa/AFP,Slowakischer Regierungschef: Hätte Orbán nach Moskau begleitet,Nach der umstrittenen Moskau-Reise Viktor Orbáns lobt der slowakische Ministerpräsident Fico die Aktion. Die deutsche Außenministerin Baerbock wird derweil von Ungarn ausgeladen.,https://www.faz.net/aktuell/politik/ausland/zuspruch-von-fico-fuer-orbans-treffen-mit-putin-in-moskau-19838618.html,https://media0.faz.net/ppmedia/aktuell/politik/ausland/2136141358/1.9838986/facebook_teaser/umstrittener-besuch-der.jpg,2024-07-06T09:18:20Z,"Wenn mein Gesundheitszustand es zugelassen hätte, wäre ich gerne mitgekommen, fuhr der prorussische Populist bei seinem ersten öffentlichen Auftritt seit dem Attentat am 15. Mai fort.
Auch die AfD b… [+2783 chars]"
"{'id': None, 'name': 'heise online'}",Christoph M. Schwarzer,Verkehrszeichenerkennung und ISA​: Das Ding mit dem Bing​,"Die Schildererkennung ist Teil der Intelligent Speed Assistance, die ab Juli in Neuwagen verpflichtend ist. Sie funktioniert unterschiedlich zufriedenstellend.",https://www.heise.de/hintergrund/Verkehrszeichenerkennung-und-ISA-Das-Ding-mit-dem-Bing-9782355.html?wt_mc=rss.red.ho.ho.atom.beitrag.beitrag,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/4/6/2/3/9/0/2/VER03-be8db752b03a377f.jpg,2024-07-04T05:00:00Z,"Inhaltsverzeichnis
Abschalten, bitte: Bei Tesla genügt es, das Tempolimit-Symbol im Display anzutippen. Auch bei Mercedes oder im Renault 5 gibt es einen Universalschalter, um den Warnton bei der Üb… [+6178 chars]"
"{'id': None, 'name': 'Deutsche-startups.de'}",Team,"#Gastbeitrag - Startups vor der Übernahme: 4 Tipps, damit alles glatt läuft","Die Übernahme durch ein anderes Unternehmen sollte als gemeinsamer Integrationsprozess verstanden werden. Die Frage, wie dieser möglichst angenehm für alle Beteiligten gestaltet werden kann, gehört bereits in die Verhandlungen im Vorfeld. Ein Gastbeitrag von …",https://www.deutsche-startups.de/2024/06/25/tupps-startups-uebernahme/,https://www.deutsche-startups.de/app/uploads/2024/03/ds-exit-gruender-ki.jpg,2024-06-25T11:55:23Z,"Die Übernahme durch eine große, international agierende Unternehmensgruppe ist ein ganz besonderer Meilenstein im Leben eines Startups. In den Übernahme-Verhandlungen werden die Details geklärt doch … [+5121 chars]"
"{'id': None, 'name': 'tagesschau.de'}",tagesschau.de,Marktbericht: DAX-Pendel könnte wieder nach oben ausschlagen,Gute Vorgaben von den Überseebörsen machen auch den Anlegern am deutschen Aktienmarkt Mut. Der DAX dürfte leicht zulegen - damit bliebe er aber weiterhin in seiner Seitwärtsbewegung der vergangenen Tage gefangen.,https://www.tagesschau.de/wirtschaft/finanzen/marktberichte/marktbericht-dax-kurse-boerse-geldanlage-dow-gold-oel-tesla-vw-100.html,https://images.tagesschau.de/image/3270f35e-94f0-4240-aca1-d48eeae66ca3/AAABhnj60vw/AAABjwnlFvA/16x9-1280/dax-185.jpg,2024-07-03T05:30:56Z,"Stand: 03.07.2024 07:30 Uhr
Gute Vorgaben von den Überseebörsen machen auch den Anlegern am deutschen Aktienmarkt Mut. Der DAX dürfte leicht zulegen - damit bliebe er aber weiterhin in seiner Seitwä… [+4442 chars]"
"{'id': None, 'name': '[Removed]'}",,[Removed],[Removed],https://removed.com,,1970-01-01T00:00:00Z,[Removed]
"{'id': None, 'name': 'tagesschau.de'}",tagesschau.de,Wie sich Stuttgart 21 immer weiter verzögerte,"Der Umbau des Stuttgarter Hauptbahnhofs ist das größte Bahnprojekt Deutschlands, verschlingt Milliarden und der Start wurde schon etliche Mal verschoben - nun auf Ende 2026. Eine Chronologie der Ereignisse.",https://www.tagesschau.de/wirtschaft/unternehmen/chronologie-stuttgart21-s21-deutsche-bahn-100.html,https://images.tagesschau.de/image/265e023d-4236-424b-aefe-48721e5eb08e/AAABkAaDE8E/AAABjwnlFvA/16x9-1280/stuttgart-21-baustelle-102.jpg,2024-06-11T15:41:04Z,"Stand: 11.06.2024 17:41 Uhr
Der Umbau des Stuttgarter Hauptbahnhofs ist das größte Bahnprojekt Deutschlands, verschlingt Milliarden und der Start wurde schon etliche Mal verschoben - nun auf Ende 20… [+6315 chars]"
"{'id': None, 'name': 'tagesschau.de'}",tagesschau.de,Lufthansa darf bei Italiens Airline ITA einsteigen,"Lange wurde geprüft und verhandelt, nun ist es soweit: Die Lufthansa darf 41 Prozent der Anteile an der italienischen Fluggesellschaft ITA übernehmen. Es müssen aber einige Bedingungen erfüllt werden.",https://www.tagesschau.de/wirtschaft/unternehmen/lufthansa-ita-fluglinie-100.html,https://images.tagesschau.de/image/a3db0472-fb62-4822-bdcc-15ebbbef20cc/AAABkHgi0Os/AAABjwnlFvA/16x9-1280/ita-flugzeug-100.jpg,2024-07-03T10:27:50Z,"Stand: 03.07.2024 12:27 Uhr
Lange wurde geprüft und verhandelt, nun ist es soweit: Die Lufthansa darf 41 Prozent der Anteile an der italienischen Fluggesellschaft ITA übernehmen. Es müssen aber eini… [+4650 chars]"
"{'id': None, 'name': 'GameStar'}",Michael Graf,"Call of Duty: Black Ops 6 - Ist Black Ops 6, was Call of Duty jetzt braucht?",Unser LA-Korrespondent Dimi hat sich Call of Duty: Black Ops 6 angeschaut und mit Treyarch gesprochen. Ist Activision nach der Microsoft-Übernahme auf dem richtigen Weg?,"https://www.gamestar.de/artikel/podcast-cod-black-ops-6,3414650.html",https://images.cgames.de/images/gamestar/4/gamestar-talk-cod-black-ops-6_6295028.jpg,2024-06-12T06:00:00Z,"32:59
Ist Black Ops 6 wirklich das, was Call of Duty jetzt braucht?
Dass ein neues Call of Duty erscheint, ist in etwas so überraschend wie eine Pizzeria in Neapel. Dass jetzt turnusgemäß wieder Tr… [+2088 chars]"
"{'id': None, 'name': 'tagesschau.de'}",tagesschau.de,Lindner sieht noch viel Arbeit bei Haushalt 2025,Die Bundesregierung hat nach Worten von Finanzminister Lindner noch viel Arbeit vor sich beim Haushalt für das kommende Jahr. Die SPD-Linke plant derweil ein Mitgliederbegehren gegen Etat-Kürzungen.,https://www.tagesschau.de/inland/lindner-haushalt-spd-mitgliederbegehren-100.html,https://images.tagesschau.de/image/5714c234-9e66-4497-9f0e-7ec548866b7b/AAABj-0IdV4/AAABjwnlFvA/16x9-1280/christian-lindner-218.jpg,2024-06-22T02:15:23Z,"Stand: 22.06.2024 04:15 Uhr
Die Bundesregierung hat nach Worten von Finanzminister Lindner noch viel Arbeit vor sich beim Haushalt für das kommende Jahr. Die SPD-Linke plant derweil ein Mitgliederbe… [+3084 chars]"
"{'id': None, 'name': 'tagesschau.de'}",tagesschau.de,Boeing holt Zulieferer Spirit zurück in Konzern,"Um die Qualitätsprobleme in den Griff zu bekommen, wird Boeing den Zulieferer Spirit AeroSystems übernehmen. Spirit war 2005 ausgelagert worden und war in die Kritik geraten, weil es fehlerhafte Teile geliefert haben soll.",https://www.tagesschau.de/wirtschaft/unternehmen/boeing-spirit-airbus-kauf-alaska-737-max-qualitaet-100.html,https://images.tagesschau.de/image/db850bc4-33e4-4bc0-ae14-77a87b0287f8/AAABkGzR828/AAABjwnlFvA/16x9-1280/boeing-max-108.jpg,2024-07-01T06:23:35Z,"Stand: 01.07.2024 08:23 Uhr
Um die Qualitätsprobleme in den Griff zu bekommen, wird Boeing den Zulieferer Spirit AeroSystems übernehmen. Spirit war 2005 ausgelagert worden und war in die Kritik gera… [+2629 chars]"
"{'id': None, 'name': '[Removed]'}",,[Removed],[Removed],https://removed.com,,1970-01-01T00:00:00Z,[Removed]
"{'id': None, 'name': '[Removed]'}",,[Removed],[Removed],https://removed.com,,1970-01-01T00:00:00Z,[Removed]
"{'id': None, 'name': 'STERN.de'}",STERN.de,Europäische Union: Übernahme der EU-Ratspräsidentschaft: Was Ungarn jetzt vorhat,Ungarn hat die Ratspräsidentschaft der Europäischen Union übernommen. Warum das umstritten ist – und was die rechtsnationale Regierung plant.,https://www.stern.de/politik/eu-ratspraesidentschaft--was-viktor-orban-jetzt-vorhat-34842622.html,https://image.stern.de/34842646/t/yw/v2/w1440/r1.7778/-/ratspraesidentschaft-orban.jpg,2024-07-01T11:10:00Z,"Ungarn hat die Ratspräsidentschaft der Europäischen Union übernommen. Warum das umstritten ist und was die rechtsnationale Regierung plant.
Worum geht es?
Ungarn hat am Montag die EU-Ratspräsidents… [+3189 chars]"
"{'id': None, 'name': 'Faz.net'}",ben./lid.,Renommierte Küchenmarke: Bosch erwägt Übernahme,"Der Bosch-Konzern denkt offenbar darüber nach, seine Hausgeräteparte zu stärken und den amerikanischen Wettbewerber Whirlpool zu kaufen. Kommt es dazu, wäre es eine Milliardenakquisition.",https://www.faz.net/aktuell/wirtschaft/unternehmen/bosch-koennte-kitchenaid-anbieter-whirlpool-uebernehmen-19817985.html,https://media1.faz.net/ppmedia/aktuell/wirtschaft/4031768206/1.9817789/facebook_teaser/weisse-ware-waeschetrockner.jpg,2024-06-27T09:36:51Z,"Der Bosch-Konzern steht möglicherweise vor einer Milliardenübernahme: Wie die Nachrichtenagentur Reuters meldete, erwägt das Unternehmen, mit seiner Hausgerätesparte BSH ein Kaufangebot für den ameri… [+1328 chars]"
"{'id': None, 'name': 'tagesschau.de'}",tagesschau.de,Ukraine-Liveblog: ++ Fico lobt Orbans umstrittene Moskau-Reise ++,Slowakeis Ministerpräsident Fico hat Ungarns Regierungschef Orban für dessen umstrittene Moskau-Reise gelobt. In der Ukraine wurden nach Angaben eines Gouverneurs bei Angriffen am Freitagabend fünf Menschen getötet. Die Entwicklungen im Liveblog.,https://www.tagesschau.de/newsticker/liveblog-ukraine-samstag-406.html,https://images.tagesschau.de/image/95be576a-4897-412a-ad4e-90c823e58e97/AAABkIZXP0c/AAABjwnlFvA/16x9-1280/fico-136.jpg,2024-07-06T04:35:42Z,"Stand: 06.07.2024 06:35 Uhr
Slowakeis Ministerpräsident Fico hat Ungarns Regierungschef Orban für dessen umstrittene Moskau-Reise gelobt. In der Ukraine wurden nach Angaben eines Gouverneurs bei Ang… [+2444 chars]"
"{'id': None, 'name': '[Removed]'}",,[Removed],[Removed],https://removed.com,,1970-01-01T00:00:00Z,[Removed]
"{'id': None, 'name': '[Removed]'}",,[Removed],[Removed],https://removed.com,,1970-01-01T00:00:00Z,[Removed]
"{'id': None, 'name': 'Faz.net'}",Jonas Jansen,Bundeswehr bestellt Munition: Milliardenauftrag für Rheinmetall,"Der Rüstungskonzern hat nun Gewissheit, dass sein neues Munitionswerk in Niedersachsen ausgelastet wird. Denn die Bundeswehr bestellt Artilleriegeschosse, um ihre Lager zu füllen.",https://www.faz.net/aktuell/wirtschaft/unternehmen/bundeswehr-bestellt-munition-milliardenauftrag-fuer-rheinmetall-19802878.html,https://media1.faz.net/ppmedia/aktuell/politik/1277861708/1.9803263/facebook_teaser/armin-papperger-links-olaf.jpg,2024-06-20T14:48:03Z,Mit der Bestellung sollen die Lagerbestände der Bundeswehr und ihrer Verbündeten aufgestockt werden und außerdem die Ukraine in ihrem Abwehrkampf gegen Russland unterstützt werden. Die Bundesrepublik… [+3246 chars]
"{'id': None, 'name': 'heise online'}",Frank Schräer,"Donnerstag: Tesla wird bald überholt, Hyundai mit äußerst kompaktem Elektroauto",Tesla-Konkurrenz stärker + Hyundais interessanter Mini + USA gegen Chinas Netzbetreiber + Kontaktverbot sozialer Netze + Daten von und für Europol + #heiseshow,https://www.heise.de/news/Donnerstag-Tesla-wird-bald-ueberholt-Hyundai-mit-aeusserst-kompaktem-Elektroauto-9780096.html,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/4/6/2/2/7/2/1/thursday-12c2f53ac2b4a134.webp,2024-06-27T04:30:00Z,"Während Teslas Absatz einbricht, verkaufen andere Hersteller deutlich mehr E-Autos. Im Nachbarland Kanada droht Tesla zusätzliches Ungemach. Denn auch Kanadas China-Zölle gefährden Teslas Geschäft, d… [+7628 chars]"
"{'id': None, 'name': 'Googlewatchblog.de'}",Jens,Google Podcasts: Plattform wurde endgültig eingestellt + neuer Podcasts-Bereich für die YouTube Android-App,Nach einer langen Übergangszeit wurde die Plattform Google Podcasts endgültig eingestellt und sowohl die Funktionalität als auch die meisten Inhalte zu YouTube und YouTube Music übertragen. Anlässlich des abgeschlossenen Übergangs zeigt sich in diesen Tagen e…,https://www.googlewatchblog.de/?p=228157,https://www.googlewatchblog.de/wp-content/uploads/google-podcasts-logo-1.jpg,2024-06-25T13:00:01Z,Nach einer langen Übergangszeit wurde die Plattform Google Podcasts endgültig eingestellt und sowohl die Funktionalität als auch die meisten Inhalte zu YouTube und YouTube Music übertragen. Anlässlic… [+1501 chars]
"{'id': None, 'name': 'heise online'}",Ben Schwan,Sicherheitslücke: Apple stoppt Bluetooth-Übernahme von AirPods und Beats-Geräten,"Apple hat eine neue Firmware für verschiedene Kopfhörermodelle veröffentlicht, die eine problematische Lücke schließt. Das Update ist allerdings nicht einfach.",https://www.heise.de/news/Sicherheitsluecke-Apple-stoppt-Bluetooth-Uebernahme-von-AirPods-und-Beats-Geraeten-9778924.html,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/4/6/2/2/1/1/5/AirPods-Pro-2-mit-Lanyard-3499109542f39a62.jpeg,2024-06-26T11:01:00Z,"Apple hat in der Nacht zum Mittwoch eine wichtige Firmware-Aktualisierung für Besitzer aktueller AirPods- und Beats-Kopfhörer veröffentlicht. Es liefert keine funktionalen Neuerungen, behebt aber ein… [+2758 chars]"
"{'id': None, 'name': 'Zdnet.de'}",Fedor Kaplan,"VMware-Alternativen: Diese Möglichkeiten bieten andere Anbieter, Open Source und die Cloud",Die Übernahme von VMware durch Broadcom schlägt in der IT-Welt hohe Wellen. Die Produkt- und Lizenzstruktur von VMware hat sich seit der Übernahme durch Broadcom stark verändert. Preiserhöhungen sind die Konsequenz. Viele Unternehmen fragen sich: Wie geht es …,https://www.zdnet.de/88416777/vmware-alternativen-diese-moeglichkeiten-bieten-andere-anbieter-open-source-und-die-cloud/,https://www.zdnet.de/wp-content/themes/korasa-zdnet-de/images/zdnet-logo.png,2024-07-03T08:17:31Z,Quelle: ClaranetDieser Artikel gibt Ihnen einen Überblick über die Handlungsmöglichkeiten – von der Optimierung Ihrer bestehenden Umgebung über mögliche VMware-Alternativen bis hin zur Cloud-Migratio… [+23796 chars]
"{'id': None, 'name': 'CHIP Online Deutschland'}",Leonhard Pleser,Amerikanische Erfolgsmarke kommt nach Deutschland: Erster Store noch in diesem Jahr,Nach der Übernahme durch einen Moderiesen setzt eine amerikanische Erfolgsmarke auf Expansion in Europa und kündigt eigene Läden in Deutschland an.,https://www.chip.de/news/Amerikanische-Erfolgsmarke-kommt-nach-Deutschland-Erster-Store-noch-in-diesem-Jahr_185325183.html,https://www.chip.de/ii/1/2/6/9/3/5/0/2/6/Mode_Filialen_Deutschland-f6dbc3f2644c88c5.jpg,2024-06-17T11:29:00Z,"Die US-amerikanische Modemarke Rag &amp; Bone, die für ihre urbane Mode und ihre schnelle Expansion bekannt ist, plant nach der jüngsten Übernahme durch Guess Inc. ihr Wachstum in Europa und nimmt da… [+377 chars]"
